Test: fpga10_13_uns_rcr.cnf
Options: -print-activity -no-inverting-opt -sym-var-bump
WARNING: for repeatability, setting FPU to use double precision
============================[ Problem Statistics ]=============================
|                                                                             |
|  Number of symmetries:           42                                         |
|  Number of invertingSyms:         0                                         |
|  Number of variables:           260                                         |
|  Number of clauses:            1586                                         |
|  Parse time:                   0.00 s                                       |
|                                                                             |
============================[ Search Statistics ]==============================
| Conflicts |          ORIGINAL         |          LEARNT          | Progress |
|           |    Vars  Clauses Literals |    Limit  Clauses Lit/Cl |          |
===============================================================================
ActiveSyms: 42
ActiveSyms: 35
ActiveSyms: 33
ActiveSyms: 30
ActiveSyms: 29
ActiveSyms: 28
ActiveSyms: 26
ActiveSyms: 26
ActiveSyms: 24
ActiveSyms: 24
ActiveSyms: 23
ActiveSyms: 23
ActiveSyms: 23
ActiveSyms: 23
ActiveSyms: 23
ActiveSyms: 22
ActiveSyms: 22
ActiveSyms: 22
ActiveSyms: 22
ActiveSyms: 22
ActiveSyms: 22
ActiveSyms: 22
ActiveSyms: 22
ActiveSyms: 22
ActiveSyms: 22
ActiveSyms: 22
ActiveSyms: 22
ActiveSyms: 22
ActiveSyms: 22
ActiveSyms: 22
ActiveSyms: 21
ActiveSyms: 21
ActiveSyms: 21
ActiveSyms: 21
ActiveSyms: 22
ActiveSyms: 22
ActiveSyms: 22
ActiveSyms: 22
ActiveSyms: 22
ActiveSyms: 22
ActiveSyms: 22
ActiveSyms: 22
ActiveSyms: 22
ActiveSyms: 22
ActiveSyms: 22
ActiveSyms: 22
ActiveSyms: 22
ActiveSyms: 22
ActiveSyms: 22
ActiveSyms: 22
ActiveSyms: 21
ActiveSyms: 21
ActiveSyms: 21
ActiveSyms: 21
ActiveSyms: 22
ActiveSyms: 22
ActiveSyms: 23
ActiveSyms: 23
ActiveSyms: 26
ActiveSyms: 26
ActiveSyms: 27
ActiveSyms: 29
ActiveSyms: 32
ActiveSyms: 35
ActiveSyms: 30
ActiveSyms: 27
ActiveSyms: 27
ActiveSyms: 25
ActiveSyms: 23
ActiveSyms: 21
ActiveSyms: 20
ActiveSyms: 19
ActiveSyms: 17
ActiveSyms: 15
ActiveSyms: 15
ActiveSyms: 14
ActiveSyms: 14
ActiveSyms: 13
ActiveSyms: 13
ActiveSyms: 11
ActiveSyms: 12
ActiveSyms: 10
ActiveSyms: 10
ActiveSyms: 10
ActiveSyms: 10
ActiveSyms: 13
ActiveSyms: 21
ActiveSyms: 32
ActiveSyms: 27
ActiveSyms: 22
ActiveSyms: 22
ActiveSyms: 22
ActiveSyms: 22
ActiveSyms: 22
ActiveSyms: 22
ActiveSyms: 22
ActiveSyms: 22
ActiveSyms: 22
ActiveSyms: 22
ActiveSyms: 22
ActiveSyms: 22
ActiveSyms: 22
ActiveSyms: 21
ActiveSyms: 22
ActiveSyms: 22
ActiveSyms: 22
ActiveSyms: 22
ActiveSyms: 22
ActiveSyms: 21
ActiveSyms: 21
ActiveSyms: 21
ActiveSyms: 21
ActiveSyms: 21
ActiveSyms: 21
ActiveSyms: 21
ActiveSyms: 21
ActiveSyms: 21
ActiveSyms: 21
ActiveSyms: 21
